"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","Meta Keyword 2","Meta Keywords 2 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.rcmp-grc.gc.ca/en/gazette/battling-the-fort-mcmurray-blaze-bringing-residents-safety","text/html; charset=utf-8","200","OK","Indexable","","Battling the Fort McMurray blaze, bringing residents to safety | Royal Canadian Mounted Police","94","833","","0","0","","0","","0","Battling the Fort McMurray blaze, bringing residents to safety","62","","0","Language selection","18","Search and menus","16","","","","","","","","","23203","1801","44.162457","3","1","5","2","0.1","22","18","","","b0b8cda2adfb35e3576e1fdcf152a972","2.518","","","","https://www.rcmp-grc.gc.ca/en/gazette/battling-the-fort-mcmurray-blaze-bringing-residents-safety"
"https://www.rcmp-grc.gc.ca/detach/en/d/230","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.609","","","","https://www.rcmp-grc.gc.ca/detach/en/d/230"
"https://www.rcmp-grc.gc.ca/detach/en/d/234","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.536","","","","https://www.rcmp-grc.gc.ca/detach/en/d/234"
"https://www.rcmp-grc.gc.ca/detach/en/d/232","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.602","","","","https://www.rcmp-grc.gc.ca/detach/en/d/232"
"https://www.rcmp-grc.gc.ca/detach/en/d/199","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.619","","","","https://www.rcmp-grc.gc.ca/detach/en/d/199"
"https://www.rcmp-grc.gc.ca/en/gazette/officer-inspires-new-canadians-join-rcmp","text/html; charset=utf-8","200","OK","Indexable","","Officer inspires new Canadians to join RCMP | Royal Canadian Mounted Police","75","692","","0","0","","0","","0","Officer inspires new Canadians to join RCMP","43","","0","Language selection","18","Search and menus","16","","","","","","","","","17227","668","22.988039","3","1","5","2","0.1","22","18","","","8eae881809070b7970e6ee3dfcf99b5a","2.624","","","","https://www.rcmp-grc.gc.ca/en/gazette/officer-inspires-new-canadians-join-rcmp"
"https://www.rcmp-grc.gc.ca/detach/en/d/228","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.536","","","","https://www.rcmp-grc.gc.ca/detach/en/d/228"
"https://www.rcmp-grc.gc.ca/detach/en/d/226","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.605","","","","https://www.rcmp-grc.gc.ca/detach/en/d/226"
"https://www.rcmp-grc.gc.ca/detach/en/d/182","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.612","","","","https://www.rcmp-grc.gc.ca/detach/en/d/182"
"https://www.rcmp-grc.gc.ca/en/gazette/combining-forces-first-nations-police-target-aboriginal-organized-crime","text/html; charset=utf-8","200","OK","Indexable","","Combining forces with First Nations police | Royal Canadian Mounted Police","74","663","","0","0","","0","","0","Combining forces with First Nations police","42","","0","Language selection","18","Search and menus","16","","","","","","","","","17576","822","29.787598","3","1","5","2","0.1","20","16","","","f37f84e0722caa1e2f4d4cd7c1195e81","2.701","","","","https://www.rcmp-grc.gc.ca/en/gazette/combining-forces-first-nations-police-target-aboriginal-organized-crime"
"https://www.rcmp-grc.gc.ca/detach/en/d/227","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.533","","","","https://www.rcmp-grc.gc.ca/detach/en/d/227"
"https://www.rcmp-grc.gc.ca/en/gazette/fighting-back-the-856","text/html; charset=utf-8","200","OK","Indexable","","Fighting back against the 856 | Royal Canadian Mounted Police","61","554","","0","0","","0","","0","Fighting back against the 856","29","","0","Language selection","18","Search and menus","16","","","","","","","","","16992","769","27.350327","3","1","5","2","0.1","20","16","","","17763aa367a0fd689b64b1a80d9a7c70","2.66","","","","https://www.rcmp-grc.gc.ca/en/gazette/fighting-back-the-856"
"https://www.rcmp-grc.gc.ca/detach/en/d/185","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.602","","","","https://www.rcmp-grc.gc.ca/detach/en/d/185"
"https://www.rcmp-grc.gc.ca/detach/en/d/184","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.616","","","","https://www.rcmp-grc.gc.ca/detach/en/d/184"
"https://www.rcmp-grc.gc.ca/en/gazette/talking-careers-a-campfire","text/html; charset=utf-8","200","OK","Indexable","","Talking careers by a campfire | Royal Canadian Mounted Police","61","558","","0","0","","0","","0","Talking careers by a campfire","29","","0","Language selection","18","Search and menus","16","","","","","","","","","17156","831","29.094515","3","1","5","2","0.1","20","16","","","8da992359afd8de814c6ae45243e6541","2.677","","","","https://www.rcmp-grc.gc.ca/en/gazette/talking-careers-a-campfire"
"https://www.rcmp-grc.gc.ca/detach/en/d/220","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.606","","","","https://www.rcmp-grc.gc.ca/detach/en/d/220"
"https://www.rcmp-grc.gc.ca/detach/en/d/186","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.611","","","","https://www.rcmp-grc.gc.ca/detach/en/d/186"
"https://www.rcmp-grc.gc.ca/en/gazette/rcmp-officers-siblings-reconnect-the-amazing-race-canada","text/html; charset=utf-8","200","OK","Indexable","","RCMP officers, siblings reconnect on the Amazing Race Canada | Royal Canadian Mounted Police","92","860","","0","0","","0","","0","RCMP officers, siblings reconnect on the Amazing Race Canada","60","","0","Language selection","18","Search and menus","16","","","","","","","","","16454","696","24.341265","3","1","5","2","0.1","21","17","","","181cbda790d7f331e38cb0bae4396e0f","2.622","","","","https://www.rcmp-grc.gc.ca/en/gazette/rcmp-officers-siblings-reconnect-the-amazing-race-canada"
"https://www.rcmp-grc.gc.ca/detach/en/d/221","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.614","","","","https://www.rcmp-grc.gc.ca/detach/en/d/221"
"https://www.rcmp-grc.gc.ca/detach/en/d/189","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.619","","","","https://www.rcmp-grc.gc.ca/detach/en/d/189"
"https://www.rcmp-grc.gc.ca/detach/en/d/222","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.625","","","","https://www.rcmp-grc.gc.ca/detach/en/d/222"
"https://www.rcmp-grc.gc.ca/detach/en/d/188","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.617","","","","https://www.rcmp-grc.gc.ca/detach/en/d/188"
"https://www.rcmp-grc.gc.ca/detach/en/d/224","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.606","","","","https://www.rcmp-grc.gc.ca/detach/en/d/224"
"https://www.rcmp-grc.gc.ca/detach/en/d/170","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.602","","","","https://www.rcmp-grc.gc.ca/detach/en/d/170"
"https://www.rcmp-grc.gc.ca/detach/en/d/223","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.617","","","","https://www.rcmp-grc.gc.ca/detach/en/d/223"
"https://www.rcmp-grc.gc.ca/detach/en/d/172","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.619","","","","https://www.rcmp-grc.gc.ca/detach/en/d/172"
"https://www.rcmp-grc.gc.ca/detach/en/d/171","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.616","","","","https://www.rcmp-grc.gc.ca/detach/en/d/171"
"https://www.rcmp-grc.gc.ca/detach/en/d/214","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.599","","","","https://www.rcmp-grc.gc.ca/detach/en/d/214"
"https://www.rcmp-grc.gc.ca/detach/en/d/215","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.616","","","","https://www.rcmp-grc.gc.ca/detach/en/d/215"
"https://www.rcmp-grc.gc.ca/detach/en/d/216","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.61","","","","https://www.rcmp-grc.gc.ca/detach/en/d/216"
"https://www.rcmp-grc.gc.ca/detach/en/d/219","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.607","","","","https://www.rcmp-grc.gc.ca/detach/en/d/219"
"https://www.rcmp-grc.gc.ca/detach/en/d/218","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.611","","","","https://www.rcmp-grc.gc.ca/detach/en/d/218"
"https://www.rcmp-grc.gc.ca/detach/en/d/173","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.611","","","","https://www.rcmp-grc.gc.ca/detach/en/d/173"
"https://www.rcmp-grc.gc.ca/detach/en/d/176","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.615","","","","https://www.rcmp-grc.gc.ca/detach/en/d/176"
"https://www.rcmp-grc.gc.ca/detach/en/d/211","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.615","","","","https://www.rcmp-grc.gc.ca/detach/en/d/211"
"https://www.rcmp-grc.gc.ca/detach/en/d/175","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.619","","","","https://www.rcmp-grc.gc.ca/detach/en/d/175"
"https://www.rcmp-grc.gc.ca/en/gazette/future-training","text/html; charset=utf-8","200","OK","Indexable","","The future of training | Royal Canadian Mounted Police","54","478","","0","0","","0","","0","The future of training","22","","0","Language selection","18","Search and menus","16","","","","","","","","","17329","857","30.33137","3","1","5","2","0.1","20","16","","","aa78178bff8a70c1677a6cc3eb7d7382","2.244","","","","https://www.rcmp-grc.gc.ca/en/gazette/future-training"
"https://www.rcmp-grc.gc.ca/hr-rh/index-fra.htm","text/html; charset=utf-8","200","OK","Indexable","","Secteur des ressources humaines","31","297","","0","0","","0","","0","Secteur des ressources humaines","31","","0","Sélection de la langue","22","Menu","4","","","","","","","","","10332","170","11.131564","3","1","5","3","0.15","29","24","","","46a426f115d4fd36cbc58877e37cacdf","0.283","","","","https://www.rcmp-grc.gc.ca/hr-rh/index-fra.htm"
"https://www.rcmp-grc.gc.ca/detach/en/d/177","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.609","","","","https://www.rcmp-grc.gc.ca/detach/en/d/177"
"https://www.rcmp-grc.gc.ca/lrhr-rtdp/index-fra.htm","text/html; charset=utf-8","200","OK","Indexable","","Prévention et règlement du harcèlement en milieu de travail","59","516","","0","0","","0","","0","Prévention et règlement du harcèlement en milieu de travail","59","","0","Sélection de la langue","22","Menu","4","","","","","","","","","21418","1655","48.194687","3","1","7","4","0.2","19","15","","","ef0d2211686097ef7dd92eff98faadac","0.263","","","","https://www.rcmp-grc.gc.ca/lrhr-rtdp/index-fra.htm"
"https://www.rcmp-grc.gc.ca/hon/ceno-eng.htm","text/html; charset=utf-8","200","OK","Indexable","","History of the Cenotaph, Memorial Wall Plaque and Honour Roll","61","555","","0","0","","0","","0","History of the Cenotaph, Memorial Wall Plaque and Honour Roll","61","","0","Language selection","18","Menu","4","","","","","","","","","11699","505","27.19966","3","1","6","4","0.2","19","16","","","d9626d7c583e7479cefb2e23360a42f","0.216","","","","https://www.rcmp-grc.gc.ca/hon/ceno-eng.htm"
"https://www.rcmp-grc.gc.ca/en/qualifications-and-requirements","text/html; charset=utf-8","200","OK","Indexable","","Qualifications and standards to become an RCMP officer | Royal Canadian Mounted Police","86","796","","0","0","","0","","0","Qualifications and standards to become an RCMP officer","54","","0","Language selection","18","Search and menus","16","","","","","","","","","21239","1147","33.727283","3","1","6","2","0.1","38","30","","","2cce5154366dafeb5a1b8584ade0ca8c","0.112","","","","https://www.rcmp-grc.gc.ca/en/qualifications-and-requirements"
"https://www.rcmp-grc.gc.ca/en/gazette/partying-police","text/html; charset=utf-8","200","OK","Indexable","","PARTYing with police | Royal Canadian Mounted Police","52","486","","0","0","","0","","0","PARTYing with police","20","","0","Language selection","18","Search and menus","16","","","","","","","","","17402","838","29.638153","3","1","5","2","0.1","20","16","","","aa4bc9560174f4644d57617ff0268f3d","2.359","","","","https://www.rcmp-grc.gc.ca/en/gazette/partying-police"
