"Address","Content","Status Code","Status","Crawl Depth","Inlinks"
"https://www.gov.mb.ca/justice/crown/victims/index.fr.html","text/html","200","OK","4","0"
"https://www.crcc-ccetp.gc.ca/fr/depot-dune-plainte","text/html; charset=utf-8","200","OK","4","0"
"http://www.victimesdabord.gc.ca/index.html","","307","HSTS Policy","4","0"
"https://laws-lois.justice.gc.ca/fra/lois/R-10/","text/html","200","OK","4","0"
"http://www.parl.gc.ca/ErrorPage/Default.aspx?Url=http%3A%2F%2Fwww.parl.gc.ca%2FHousePublications%2FPublication.aspx%3FLanguage%3DE%26Mode%3D1%26DocId%3D8058494&UrlReferrer=&StatusCode=404&Encoding=ISO-8859-1","","307","Temporary Redirect","4","0"
"https://www.crcc-ccetp.gc.ca/pdf/complaintplainte-fr.pdf","application/pdf","200","OK","4","0"
"http://www.ppsc-sppc.gc.ca/fra/","","307","HSTS Policy","4","0"
"https://www.solgps.alberta.ca/programs_and_services/victim_services/Pages/default.aspx","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://www.gov.ns.ca/just/victim_services/programs-fr.asp","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://publications.gc.ca/site/fra/9.636393/publication.html","text/html;charset=UTF-8","200","OK","4","0"
"https://www.rcaanc-cirnac.gc.ca/fra/1450124405592/1529106060525","text/html; charset=utf-8","200","OK","4","0"
"http://www.saskatchewan.ca/government/municipal-administration/municipal-directory","","302","Found : Moved Temporarily","4","0"
"https://www.tpsgc-pwgsc.gc.ca/app-acq/gbs-spm/index-fra.html","text/html","200","OK","4","0"
"https://www.crcc-ccetp.gc.ca/fr/formulaire-de-plainte-en-ligne","text/html; charset=utf-8","200","OK","4","0"
"https://www.nunavuttourism.com/french-landing/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://laws-lois.justice.gc.ca/fra/lois/P-21/","","307","HSTS Policy","4","0"
"http://laws-lois.justice.gc.ca/fra/lois/A-1/","","307","HSTS Policy","4","0"
"https://www.antifraudcentre-centreantifraude.ca/scams-fraudes/index-fra.htm","text/html; charset=utf-8","200","OK","4","0"
"https://www.realtor.ca/decouvrir-le-canada/nunavut","text/html; charset=utf-8","200","OK","4","0"
"http://www.parl.gc.ca/ErrorPage/Default.aspx?Url=http%3A%2F%2Fwww.parl.gc.ca%2FHousePublications%2FPublication.aspx%3FLanguage%3DE%26Mode%3D1%26DocId%3D5506066&UrlReferrer=&StatusCode=404&Encoding=ISO-8859-1","","307","Temporary Redirect","4","0"
"http://www.justice.gov.yk.ca/fr/prog/cor/vs/index.html","text/html","302","Moved Temporarily","4","0"
"http://www.oic-ci.gc.ca/fra/","","307","HSTS Policy","4","0"
"http://www.legal-info-legale.nb.ca/fr/index.php?page=services_victims_crime","text/html; charset=utf-8","200","OK","4","0"
"http://www.justice.gc.ca/fra/index.html","","307","HSTS Policy","4","0"
"http://www.cra-arc.gc.ca/menu-fra.html","","307","HSTS Policy","4","0"
"http://www.csis-scrs.gc.ca/index-fra.asp","","0","DNS lookup failed","4","0"
"http://www.ppsc-sppc.gc.ca/fra/index.html","","307","HSTS Policy","4","0"
"http://www.tpsgc-pwgsc.gc.ca/comm/index-fra.html","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"https://nctr.ca/fr/assets/reports/Final%20Reports/Calls_to_Action_French.pdf","application/pdf","200","OK","4","0"
"https://www2.gov.bc.ca/gov/content/justice/criminal-justice/bcs-criminal-justice-system/if-you-are-a-victim-of-a-crime","","0","Connection Refused","4","0"
"https://missingkids.ca/fr/","text/html; charset=utf-8","200","OK","4","0"
"https://www.priv.gc.ca/fr/","text/html; charset=utf-8","200","OK","4","0"
"http://publicsafety.gc.ca/index-fr.asp","","307","HSTS Policy","4","0"
"http://www.securitepublique.gc.ca/index-fra.aspx","","307","HSTS Policy","4","0"
"https://www.aadnc-aandc.gc.ca/fra/1100100015576/1100100015577","","301","Moved Permanently","4","0"
"https://www.saskatchewan.ca/residents/justice-crime-and-the-law/victims-of-crime-and-abuse/help-from-victim-service-units-and-agencies","text/html; charset=utf-8","200","OK","4","0"
"http://www.infosource.gc.ca/inst/sif/fed04-fra.asp","","307","HSTS Policy","4","0"
"http://www.canafe-fintrac.gc.ca/intro-fra.asp","","307","HSTS Policy","4","0"
"https://www.princeedwardisland.ca/fr/information/justice-and-public-safety/victim-services","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"https://www.crcc-ccetp.gc.ca/fr","text/html; charset=utf-8","200","OK","4","0"
"http://lois.justice.gc.ca/fr/P-24.501/index.html","","307","HSTS Policy","4","0"
"http://www.justice.gov.nl.ca/just/victim_services/victim_services_program.html","","307","HSTS Policy","4","0"
"http://www.trynova.org/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.cpc.gc.ca/programs-programmes/investigative-enquetes/viclas-salvac-fra.htm","text/html","200","OK","4","0"
"http://laws.justice.gc.ca/en/D-3.8/42595.html","","307","HSTS Policy","4","0"
"http://laws.justice.gc.ca/en/D-3.8/SOR-2000-300/91893.html","","307","HSTS Policy","4","0"
"http://www.fin.gc.ca/fin-fra.html","","307","HSTS Policy","4","0"
"https://canada.justice.gc.ca/","text/html","200","OK","4","0"
"http://www.rcmp.gc.ca/en/gazette/indigenous-youth-promote-resilience-new-music-video?gz","text/html","301","Moved Permanently","4","0"
"https://www.publicsafety.gc.ca/cnt/cntrng-crm/plcng/brgnl-plcng/index-eng.aspx","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"https://www.csc-scc.gc.ca/","text/html; charset=UTF-8","200","OK","4","0"
"https://www.nafc.ca/en/who-we-are/about-nafc/","text/html; charset=utf-8","404","Not Found","4","0"
"http://saskatchewanrealtorsassociation.ca/","text/html; charset=UTF-8","200","OK","4","0"
"https://www.justice.gov.nt.ca/fr/services-aux-victimes/","text/html; charset=UTF-8","200","OK","4","0"
"http://surrey.rcmp-grc.gc.ca/ViewPage.action?contentId=51916&languageId=1&siteNodeId=2126","text/html;charset=utf-8","200","OK","4","0"
"http://laws.justice.gc.ca/fra/lois/A-1/","","307","HSTS Policy","4","0"
"https://www.halton.ca/living_in_halton/emergency_preparedness/games_and_activities_for_kids/","text/html; charset=utf-8","404","Not Found","4","0"
"https://www.jeunesse.securitepublique.gouv.qc.ca/enseignants-parents/zone-de-jeux-web.html","","307","Temporary Redirect","4","0"
"https://www.bcferries.com/schedules/","text/html","200","OK","4","0"
"http://www.tbs-sct.gc.ca/pol/doc-fra.aspx?id=28700","","307","HSTS Policy","4","0"
"https://www.aadnc-aandc.gc.ca/eng/1100100028793/1100100028803""","text/html; charset=utf-8","500","Internal Server Error","4","0"
"http://publications.gc.ca/site/eng/9.692143/publication.html","text/html;charset=UTF-8","200","OK","4","0"
"https://cybertip.ca/app/en/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"https://www.twitter.com/rcmpont","","301","Moved Permanently","4","0"
"https://www.publicsafety.gc.ca/cnt/cntrng-crm/plcng/brgnl-plcng/index-en.aspx","text/html; charset=utf-8","200","OK","4","0"
"https://www.takentheseries.com/","text/html; charset=UTF-8","200","OK","4","0"
"https://www.ready.gov/kids","text/html; charset=UTF-8","200","OK","4","0"
"https://www.bcrea.bc.ca/","text/html; charset=UTF-8","200","OK","4","0"
"https://www.gov.nu.ca/fr/education/information/education-de-la-petite-enfance","text/html; charset=utf-8","200","OK","4","0"
"http://www.fseso.org/","text/html; charset=utf-8","200","OK","4","0"
"http://www.ledevoir.com/societe/education/348759/black-bloc-et-carre-rouge","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"https://www.icbc.com/insurance/","text/html; charset=UTF-8","302","Redirect","4","0"
"http://www.fqtir.qc.ca/en/index.php","","301","Moved Permanently","4","0"
"https://www.bcdental.org/Find_a_Dentist/DentistSearch.aspx","text/html; charset=utf-8","404","Not Found","4","0"
"http://www2.gnb.ca/content/gnb/en/services/services_renderer.3536.html","","302","Moved Temporarily","4","0"
"http://www.aheia.com/","text/plain; charset=utf-8","302","Found","4","0"
"http://fedecp.qc.ca/","text/html; charset=UTF-8","302","Redirect","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=275","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=399","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=30214","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.ibtimes.com/who-are-al-mourabitoun-al-qaeda-linked-groupclaims-responsibility-mali-attack-1887284","","301","Moved Permanently","4","0"
"https://gov.nu.ca/fr/edt/faq/ou-puis-je-obtenir-un-permis-de-conduire","text/html; charset=utf-8","200","OK","4","0"
"https://www.gov.nu.ca/fr/health/information/services-de-santé","text/html; charset=utf-8","200","OK","4","0"
"https://www.gov.nu.ca/fr/education/information/division-de-leducation-en-francais","text/html; charset=utf-8","200","OK","4","0"
"http://www.cna.nl.ca/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://novascotia.ca/just/","","307","HSTS Policy","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=1763","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.theglobeandmail.com/news/national/calgarys-in-your-face-neo-nazis-take-to-the-streets/article573162/","","307","HSTS Policy","4","0"
"http://www.theglobeandmail.com/news/national/anarchists-say-firebombing-of-ottawa-bank-part-of-attack-against-corporate-kanada/article1367563/","","307","HSTS Policy","4","0"
"http://news.nationalpost.com/news/canada/toronto-police-website-restored-after-becoming-latest-victim-in-string-of-cyber-attacks-across-canada","","307","HSTS Policy","4","0"
"https://www.csf.bc.ca/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://fas.org/irp/world/para/jem.htm","","301","Moved Permanently","4","0"
"http://fas.org/irp/world/para/plf.htm","","301","Moved Permanently","4","0"
"http://fas.org/irp/world/para/eln.htm","","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=40021","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"https://www.gov.nu.ca/fr/education/information/commission-scolaire-francophone-du-nunavut","text/html; charset=utf-8","200","OK","4","0"
"http://www.fas.org/irp/world/para/ltte.htm","","301","Moved Permanently","4","0"
"http://www.theiacp.org/portals/0/pdfs/IACP-COT_Radicalization_101_Eng_FINALAug12.pdf","","301","Moved Permanently","4","0"
"http://www.ottawapolice.ca/fr/contact-us/Contact-Us.asp?_mid_=15421","","301","Moved Permanently","4","0"
"https://archives.fbi.gov/archives/news/testimony/animal-rights-extremism-and-ecoterrorism","text/html; charset=UTF-8","403","Forbidden","4","0"
"https://www.safetyservicesns.ca/nonrestricted-firearms-safety-course","text/html;charset=utf-8","200","OK","4","0"
"http://www.lapresse.ca/actualites/201412/23/01-4830558-un-jeune-montrealais-radicalise-devant-la-justice.php","","301","Moved Permanently","4","0"
"https://www.gov.nu.ca/fr/education/information/information-de-lecole","text/html; charset=utf-8","200","OK","4","0"
"http://www.ltai.info/","text/html; charset=iso-8859-1","302","Found","4","0"
"https://www.gov.nu.ca/fr/health/information/régime-d’assurance-maladie-du-nunavut-0","text/html; charset=utf-8","200","OK","4","0"
"http://www.nctc.gov/site/groups/afghan_taliban.html","","301","Moved Permanently","4","0"
"https://www2.gnb.ca/content/gnb/en/departments/erd.html","text/html","200","OK","4","0"
"http://www.perthnow.com.au/news/western-australia/alleged-combat-18-members-in-court-over-mosque-shooting/story-e6frg13u-1225875552740","text/html; charset=utf-8","301","Moved Permanently","4","0"
"https://www.welcomebc.ca/Live/about-bc/regions.aspx","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"https://www.gov.nu.ca/fr/public-jobs","text/html; charset=utf-8","200","OK","4","0"
"https://www.nctc.gov/site/groups/al_qaida.html","","301","Moved Permanently","4","0"
"http://www.lemonde.fr/proche-orient/article/2014/05/29/abou-bakr-al-baghdadi-le-nouveau-ben-laden_4428636_3218.html","","307","HSTS Policy","4","0"
"http://www.spvm.qc.ca/fr/Contact","","301","Moved Permanently","4","0"
"http://fas.org/irp/world/para/ogadin.htm","","301","Moved Permanently","4","0"
"http://www.nctc.gov/site/groups/jem.html","","301","Moved Permanently","4","0"
"https://www.theguardian.com/world/2012/feb/23/germany-neo-nazis","text/html; charset=utf-8","200","OK","4","0"
"http://www.solvecrime.ca/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"https://www.gov.nu.ca/fr/programs-services/immatriculation-des-véhicules","text/html; charset=utf-8","200","OK","4","0"
"http://ici.radio-canada.ca/emissions/medium_large/2012-2013/chronique.asp?idChronique=363964","text/html","200","OK","4","0"
"http://www.nctc.gov/site/groups/hamas.html","","301","Moved Permanently","4","0"
"http://www.nctc.gov/site/groups/al_nusrah.html","","301","Moved Permanently","4","0"
"https://www.lawsociety.bc.ca/page.cfm?cid=2627","text/html; charset=utf-8","404","Not Found","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=100007","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.larousse.fr/dictionnaires/francais/califat/12347","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.lemonde.fr/international/article/2014/11/10/en-egypte-les-djihadistes-d-ansar-beit-al-maqdis-pretent-allegeance-a-l-ei_4520965_3210.html","","307","HSTS Policy","4","0"
"http://www.vice.com/en_ca/read/a-new-look-at-calgarys-neo-nazi-movement","","307","HSTS Policy","4","0"
"http://fas.org/irp/world/para/asbat.htm","","301","Moved Permanently","4","0"
"http://www.fas.org/irp/world/para/taleban.htm","","301","Moved Permanently","4","0"
"http://fas.org/irp/world/para/hum.htm","","301","Moved Permanently","4","0"
"http://www.independent.co.uk/arts-entertainment/combat-18-memoirs-of-a-street-fighting-man-1142204.html","","301","Moved Permanently","4","0"
"http://fas.org/irp/world/para/farc.htm","","301","Moved Permanently","4","0"
"http://voyage.gc.ca/voyager/avertissements","","302","Moved Temporarily","4","0"
"http://fas.org/irp/world/para/hamas.htm","","301","Moved Permanently","4","0"
"http://www.larousse.fr/dictionnaires/francais/salafiste/10910194?q=salafiste","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=20233","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.fas.org/irp/world/para/pkk.htm","","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=652","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://perspective.usherbrooke.ca/bilan/servlet/BMDictionnaire?iddictionnaire=1498","text/html;charset=ISO-8859-1","200","OK","4","0"
"http://www.fas.org/irp/world/para/lashkar.htm","","301","Moved Permanently","4","0"
"https://www.ffcb.ca/","text/html; charset=UTF-8","200","OK","4","0"
"http://www.trackingterrorism.org/group/abdullah-azzam-brigades-aab","","301","Moved Permanently","4","0"
"http://fas.org/irp/world/para/ansar.htm","","301","Moved Permanently","4","0"
"http://www.linternaute.com/dictionnaire/fr/definition/chahada/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://www.linternaute.com/dictionnaire/fr/definition/web-invisible/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=2657","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=407","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=1329","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.fas.org/irp/world/para/asg.htm","","301","Moved Permanently","4","0"
"https://www.crimenb.ca/?lang=fr","text/html; charset=UTF-8","200","OK","4","0"
"http://nouvelles.gc.ca/web/article-fr.do?nid=993669","text/html","301","","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=20465","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"https://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=838","text/html; charset=utf-8","200","OK","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=20223","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.securitepublique.gc.ca/cnt/ntnl-scrt/cntr-trrrsm/lstd-ntts/crrnt-lstd-ntts-fra.aspx","","307","HSTS Policy","4","0"
"https://www.fcfa.ca/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://archive.adl.org/learn/ext_us/hammerskin.html","","0","DNS lookup failed","4","0"
"http://www.bbc.com/news/blogs-eu-30980002","","301","Moved Permanently","4","0"
"http://fas.org/irp/world/para/gia.htm","","301","Moved Permanently","4","0"
"http://ici.radio-canada.ca/actualite/zonelibre/01-08/animaux.html","","302","Moved Temporarily","4","0"
"http://www.larousse.fr/dictionnaires/francais/fatwa/32988","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://globalnews.ca/news/1655241/canadian-hacktivists-rally-to-support-anonymous-on-guy-fawkes-day/","","307","HSTS Policy","4","0"
"http://www.opp.ca/","text/html; charset=UTF-8","200","OK","4","0"
"http://www.fas.org/irp/world/para/aqsa.htm","","301","Moved Permanently","4","0"
"https://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=4413","text/html; charset=utf-8","200","OK","4","0"
"https://www.nctc.gov/site/groups/hezb_e_islami.html","","301","Moved Permanently","4","0"
"http://www.fas.org/irp/world/para/lj.htm","","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=1498","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=20016","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=435","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=2108","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=301","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=20241","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.nctc.gov/site/groups/aqim.html","","301","Moved Permanently","4","0"
"http://fas.org/irp/world/para/auc.htm","","301","Moved Permanently","4","0"
"http://fas.org/irp/world/para/sikh.htm","","301","Moved Permanently","4","0"
"http://www.dcottawa.on.ca/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://ns.211.ca/","text/html","301","Moved Permanently","4","0"
"http://www.tvanouvelles.ca/videos/107246064001","","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=457","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.nctc.gov/site/groups/boko_haram.html","","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=20033","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=20032","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=20275","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.nctc.gov/site/groups/ji.html","","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=576","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=20036","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.larousse.fr/dictionnaires/francais/islam/44391","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.premiereressource.com/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=449","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=3669","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.ville.quebec.qc.ca/citoyens/police/agir/index.aspx","","307","HSTS Policy","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=20029","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://fas.org/irp/world/para/pflp-gc.htm","","301","Moved Permanently","4","0"
"http://web.stanford.edu/group/mappingmilitants/cgi-bin/groups/view/557","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.longwarjournal.org/archives/2012/06/abdullah_azzam_briga.php","","301","Moved Permanently","4","0"
"http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=276","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=359","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=357","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=20055","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.securitepublique.gc.ca/cnt/cntrng-crm/plcng/cnmcs-plcng/ndx/dtls-eng.aspx?n=152","","307","HSTS Policy","4","0"
"http://fas.org/irp/world/para/ig.htm","","301","Moved Permanently","4","0"
"http://www.macleans.ca/news/canada/rebecca-rubins-day-of-reckoning/","text/html","301","Moved Permanently","4","0"
"http://www.torontosun.com/news/columnists/michael_platt/2009/11/25/11925676.html","text/html","301","Moved Permanently","4","0"
"http://www.justice.gc.ca/fra/jp-cj/sn-ns/loi-act.html","","307","HSTS Policy","4","0"
"http://www.nctc.gov/site/groups/ttp.html","","301","Moved Permanently","4","0"
"http://fas.org/irp/world/para/iaa.htm","","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=590","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.cpdsi.fr/","text/html; charset=utf-8","404","Vhost unknown.","4","0"
"http://www.nctc.gov/site/groups/al_shabaab.html","","301","Moved Permanently","4","0"
"http://www.nctc.gov/site/groups/ansar_bayt_al_maqdis.html","","301","Moved Permanently","4","0"
"https://itunes.apple.com/ca/book/guide-sensibilisation-au-terrorisme/id1129731343?l=fr&mt=11","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://www.publicsafety.gc.ca/cnt/ntnl-scrt/cntr-trrrsm/lstd-ntts/crrnt-lstd-ntts-fra.aspx","","307","HSTS Policy","4","0"
"http://www.fas.org/irp/world/para/ano.htm","","301","Moved Permanently","4","0"
"http://www.ementalhealth.ca/Newfoundland-and-Labrador/Crisis/index.php?m=crisis","text/html; charset=iso-8859-1","302","Found","4","0"
"http://fas.org/irp/world/para/eta.htm","","301","Moved Permanently","4","0"
"http://www.larousse.fr/encyclopedie/divers/Fatah/119100","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://fas.org/irp/world/para/pflp.htm","","301","Moved Permanently","4","0"
"http://www2.gov.bc.ca/gov/content/justice/criminal-justice/policing-in-bc/bc-police-forces","","301","Moved Permanently","4","0"
"http://www.longwarjournal.org/archives/2015/05/alleged-statement-from-mokhtar-belmokhtar-denies-his-group-swore-allegiance-to-the-islamic-state.php","","301","Moved Permanently","4","0"
"http://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=20191","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.globalsecurity.org/military/world/para/aab.htm","text/html; charset=iso-8859-1","302","Found","4","0"
"http://saskatoonpolice.ca/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.state.gov/r/pa/prs/ps/2012/05/190810.htm","","307","HSTS Policy","4","0"
"http://www.state.gov/r/pa/prs/ps/2012/12/201660.htm","","307","HSTS Policy","4","0"
"http://laws-lois.justice.gc.ca/fra/lois/c-46/index.html","","307","HSTS Policy","4","0"
"http://www.222tips.com/","","307","HSTS Policy","4","0"
"http://fas.org/irp/world/para/aum.htm","","301","Moved Permanently","4","0"
"http://www.torontopolice.on.ca/directory/","text/html","200","OK","4","0"
"http://www.fas.org/irp/world/para/sendero_luminoso.htm","","301","Moved Permanently","4","0"
"http://fas.org/irp/world/para/kach.htm","","301","Moved Permanently","4","0"
"http://www.nctc.gov/site/groups/aqap.html","","301","Moved Permanently","4","0"
"http://www.sayedakhadijacentre.com/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://www.marketwired.com/press-release/le-gouvernement-du-canada-inscrit-lassociation-mondiale-tamoule-la-liste-des-entites-869145.htm","text/html; charset=utf-8","302","Found","4","0"
"http://fas.org/irp/world/para/pij.htm","","301","Moved Permanently","4","0"
"http://jeunessejecoute.ca/","text/html","301","Moved Permanently","4","0"
"http://fas.org/irp/world/para/hizballah.htm","","301","Moved Permanently","4","0"
"http://www.lapresse.ca/international/amerique-latine/201411/21/01-4821330-lequateur-garantit-a-assange-lasile-aussi-longtemps-que-necessaire.php","","301","Moved Permanently","4","0"
"http://www.larousse.fr/encyclopedie/divers/Ku_Klux_Klan/128145","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://fas.org/irp/world/para/hig.htm","","301","Moved Permanently","4","0"
"http://www.securitepublique.gc.ca/cnt/ntnl-scrt/cbr-scrt/rprt-fra.aspx","","307","HSTS Policy","4","0"
"http://www.albertahealthservices.ca/","","302","Found : Moved Temporarily","4","0"
"http://www.fas.org/irp/world/para/imu.htm","","301","Moved Permanently","4","0"
"http://www.coldlake.com/content/better-way","","307","HSTS Policy","4","0"
"http://www.nctc.gov/site/groups/hizballah.html","","301","Moved Permanently","4","0"
"http://www.abdullahx.com/","","0","DNS lookup failed","4","0"
"http://www.edmrcmpvets.ca/Wall/","text/html","200","OK","4","0"
"http://www.preventtragedies.co.uk/","text/html; charset=us-ascii","404","Not Found","4","0"
"http://peelpolice.on.ca/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://www.nytimes.com/1998/12/20/magazine/the-face-of-eco-terrorism.html?pagewanted=1","","301","Moved Permanently","4","0"
"http://www.francetvinfo.fr/france/jihadistes-francais/video-jihadistesfrancais-c-est-vraiment-l-horreur-de-l-humanite-qui-les-attend-sur-placetemoigne-repenti_838133.html","","301","Moved Permanently","4","0"
"https://play.google.com/store/books/details/Programme_de_sensibilisation_à_la_sécurité_nationa?id=kqzcDQAAQBAJ&hl=fr","text/html; charset=utf-8","200","OK","4","0"
"http://www.exitcanada.org/","text/html; charset=utf-8","301","Moved Permanently","4","0"
"http://extremedialogue.org/fr","text/html","301","Moved Permanently","4","0"
"https://www.start.umd.edu/gtd/search/Results.aspx?perpetrator=1092","text/html; charset=utf-8","200","OK","4","0"
"http://www.lepoint.fr/societe/alex-cadre-bancaire-marque-au-fer-rouge-comme-une-bete-06-05-2015-1926653_23.php","","307","HSTS Policy","4","0"
"http://laws-lois.justice.gc.ca/fra/lois/F-27/","","307","HSTS Policy","4","0"
"https://www.tbs-sct.gc.ca/pol/doc-eng.aspx?id=26041","text/html; charset=utf-8","200","OK","4","0"
"http://gazette.gc.ca/accueil-home-eng.html","text/html","200","OK","4","0"
"https://www.canada.ca/fr/services/sante/campagnes/cannabis/canadiens.html","text/html; charset=UTF-8","200","OK","4","0"
"http://healthycanadians.gc.ca/health-sante/addiction/terms-vocabulaire-fra.php","","307","HSTS Policy","4","0"
"https://www1.canada.ca/consultingcanadians/","text/html; charset=iso-8859-1","302","Found","4","0"
"https://www.tbs-sct.gc.ca/ip-pi/reports-rapports/2015/nlrrrcmp-nrrtgrc-eng.asp","text/html","301","Moved Permanently","4","0"
